avg_dist,avg_inc_price,avg_rating_by_driver,avg_rating_of_driver,city_Carthag,city_Harko,fancy_car_user,first_month_cat_more_1_trip,first_month_cat_no_trips,inc_pct,month_5_still_here,phone_iPhone,weekday_pct
2.68,1,5,4.8,0,0,FALSE,1,0,0,0,0,60
1.48,1,5,4.5,0,1,FALSE,0,1,0,0,1,33.3
2.73,1,5,5,0,1,FALSE,0,1,0,0,0,100
5.99,1,4,,0,1,TRUE,0,0,0,0,1,100
6.76,1,5,5,1,0,FALSE,1,0,0,0,0,100
2.67,1.34,4.7,4.3,1,0,FALSE,1,0,25,1,1,43.8
18.52,1,5,,0,0,FALSE,0,0,0,0,0,0
10.42,1,5,5,0,1,FALSE,1,0,0,0,1,75
3.58,1,5,3,1,0,FALSE,0,0,0,0,0,100
19.77,1,4.8,4.7,0,0,TRUE,1,0,0,0,0,100
6.01,1,4.8,5,0,0,TRUE,1,0,0,1,1,80
2.78,1,4.2,5,0,1,TRUE,0,1,0,1,1,40
13.61,1,5,5,0,0,FALSE,0,1,0,0,0,0
4.42,1.42,5,4.7,0,0,FALSE,0,0,33.3,0,1,33.3
6.73,1,5,,0,0,TRUE,0,1,0,0,1,100
4.63,1.15,4.8,4.4,1,0,TRUE,1,0,16.7,1,1,41.7
1.16,1.17,4.7,5,1,0,FALSE,1,0,23.3,1,1,60
1.45,1.2,4.8,3.6,1,0,TRUE,1,0,28.6,1,1,57.1
6.13,1.04,4.8,4.4,0,0,TRUE,1,0,2.6,1,1,68.4
2.33,1,5,5,0,0,TRUE,0,1,0,0,0,100
3.25,1,5,5,0,1,TRUE,1,0,0,1,1,54.5
8.59,1,5,5,0,0,FALSE,0,0,0,0,0,100
2,1.02,4.9,4.7,1,0,TRUE,1,0,5.1,0,0,69.2
2.87,1.25,4.5,5,0,0,FALSE,0,1,50,0,0,100
0,1,3,,0,0,FALSE,0,0,0,0,1,100
9.25,1,5,,0,0,FALSE,0,0,0,0,0,100
7.21,1,4,,0,1,FALSE,0,0,0,1,1,100
3.79,1,4.8,4.8,0,0,FALSE,1,0,0,0,1,50
12,1.25,4.8,,0,0,TRUE,1,0,25,1,1,100
1.83,1,5,,0,0,FALSE,0,0,0,0,1,0
12.2,1,4.4,,0,0,TRUE,0,0,0,1,0,28.6
0.89,1,5,1,0,0,FALSE,0,1,0,1,1,0
2.54,1.29,4.9,4.4,1,0,FALSE,0,1,35.7,0,1,64.3
6.93,1,5,4,0,0,FALSE,1,0,0,1,0,80
2.24,1.11,5,5,0,1,TRUE,1,0,10,1,1,70
3.62,1.25,5,4.3,0,0,FALSE,0,1,33.3,1,0,0
13.55,1,5,,1,0,FALSE,0,0,0,0,1,100
6.23,1,5,,1,0,TRUE,0,0,0,0,1,0
11.16,1,4,,1,0,FALSE,0,1,0,0,1,0
4.89,1,4.6,3.7,1,0,TRUE,1,0,0,1,0,75
6.1,1,4.5,,0,0,TRUE,0,0,0,0,0,0
6.57,1.3,5,5,1,0,TRUE,1,0,20,0,1,40
2.17,1,4,,0,1,FALSE,0,1,0,0,1,0
2.96,1.02,4.7,4.8,1,0,TRUE,1,0,8.7,1,1,43.5
5.97,1.06,4.4,4.7,0,1,TRUE,1,0,12.5,1,1,50
5.75,1.14,4.7,4.1,1,0,FALSE,1,0,5,1,1,5
2.05,1,4.4,5,1,0,FALSE,0,0,0,1,1,50
3.1,1.08,4.3,5,0,0,FALSE,1,0,9.5,1,0,57.1
8.47,1,5,5,0,1,FALSE,1,0,0,0,1,40
3.15,1,5,,0,0,FALSE,0,0,0,0,1,100
4.42,1.09,4.9,5,0,1,FALSE,1,0,15.6,1,1,78.1
4.57,1,4,,0,1,FALSE,0,0,0,0,1,100
1.96,1,5,5,0,0,FALSE,0,0,0,0,0,50
1.71,1,4.1,5,0,0,FALSE,1,0,0,0,1,36.4
5.06,1.03,4.8,4.6,0,1,FALSE,0,0,6.3,1,1,43.8
2.67,1,5,4.8,0,0,TRUE,1,0,0,0,1,58.3
12.38,1,5,5,0,0,TRUE,0,0,0,0,0,100
2.94,1.22,5,4.9,0,1,TRUE,0,1,22.2,1,0,88.9
14.37,1,5,4,0,1,FALSE,1,0,0,0,1,50
3.44,1,4.5,5,0,0,TRUE,0,0,0,0,1,0
5.98,1,5,,1,0,TRUE,0,1,0,0,0,100
1.35,1,5,,0,1,TRUE,0,0,0,0,1,100
1.26,1,5,5,0,0,TRUE,0,0,0,0,1,0
4.34,1,5,5,1,0,TRUE,0,0,0,0,1,100
2.47,1,5,4,1,0,FALSE,0,1,0,0,0,100
1.76,1,5,5,1,0,FALSE,0,1,0,0,0,100
1.58,1,1,,1,0,TRUE,0,1,0,1,1,100
4.42,1.07,4.4,4.7,0,0,TRUE,1,0,5.9,1,1,76.5
2.57,1,5,5,0,1,TRUE,0,1,0,1,1,100
4.88,1,5,1,0,0,FALSE,0,1,0,1,1,0
2.43,1,2,5,0,1,FALSE,1,0,0,0,1,0
19.98,1,5,5,0,0,FALSE,0,0,0,0,1,100
2.37,1.08,5,5,1,0,FALSE,1,0,16.7,1,1,33.3
6.45,1.25,5,5,0,0,FALSE,1,0,20,0,1,40
2.79,1,4.7,4.5,0,0,TRUE,1,0,0,1,1,90
2.89,1,4.8,4.6,1,0,TRUE,0,1,0,0,1,40
19.14,1,5,5,0,0,TRUE,0,1,0,1,1,100
3.85,1.32,4.8,4,1,0,TRUE,1,0,15.6,1,1,43.8
2.6,1.01,4.6,4.9,0,0,TRUE,1,0,2.3,1,1,72.1
4.39,1.06,4.8,3.8,0,0,FALSE,1,0,3.6,1,1,46.4
3.36,1,5,4.5,1,0,TRUE,0,1,0,0,1,100
6.02,1.05,4.6,4.3,0,0,TRUE,1,0,6.7,1,1,60
18.93,1,5,,0,0,TRUE,0,1,0,0,1,100
4.28,1,3.7,5,0,0,FALSE,0,1,0,0,1,66.7
1.04,1,5,5,0,1,FALSE,1,0,0,0,0,100
1.17,1,2.5,3.5,1,0,FALSE,1,0,0,0,1,0
11.74,1,5,,1,0,FALSE,0,1,0,0,1,100
4.7,1.07,4.7,4.3,1,0,FALSE,0,0,14.3,1,0,57.1
8.48,1,5,,0,0,FALSE,0,0,0,0,1,0
4.71,1,5,5,1,0,TRUE,1,0,0,0,1,75
1.99,1.04,4.3,4.7,0,0,TRUE,0,1,5.3,1,1,78.9
4.25,1.06,4.8,4.4,0,0,FALSE,1,0,7.7,0,1,76.9
1.13,1,4.5,4,1,0,FALSE,1,0,0,0,1,100
9.74,1,5,4.7,0,1,TRUE,1,0,0,0,1,50
2.16,1,4.7,4.9,0,1,FALSE,0,1,0,1,1,58.3
8.97,1,5,5,0,0,FALSE,0,1,0,1,0,0
1.48,1,5,5,1,0,TRUE,0,0,0,0,0,50
4.3,1,3,5,1,0,FALSE,0,0,0,0,1,100
10.36,1,5,5,0,1,FALSE,0,0,0,0,0,100
1.96,1,5,5,1,0,FALSE,0,1,0,1,0,50
3.32,1,5,5,0,0,FALSE,0,0,0,0,1,100
5.22,1,5,5,1,0,FALSE,0,1,0,1,1,100
4.21,1,4.5,4.7,1,0,FALSE,0,1,0,1,0,62.5
4.58,1,4.7,4,1,0,FALSE,0,1,0,1,1,85.7
3.08,1,5,,0,0,TRUE,0,0,0,0,0,50
3.56,1,4.5,4.7,1,0,FALSE,1,0,0,1,1,66.7
10.72,1,5,4.8,1,0,TRUE,0,1,0,1,1,50
22.55,1,5,,0,0,TRUE,0,0,0,0,1,100
3.45,1,5,4.5,0,0,FALSE,0,1,0,0,0,0
1.54,1,3,4,0,0,FALSE,0,1,0,0,1,100
7.38,1.35,5,4.5,0,1,FALSE,1,0,40,0,0,30
7.59,1,5,4.7,1,0,FALSE,0,1,0,0,1,100
8.84,1,5,5,0,1,FALSE,0,1,0,0,1,50
2.14,1,5,5,1,0,TRUE,0,0,0,0,1,0
2.24,1,4,,0,0,FALSE,0,0,0,0,1,100
6.98,1.38,5,5,0,1,TRUE,1,0,50,1,1,25
1.54,1,5,,0,1,FALSE,0,1,0,1,1,100
2.94,1,4.7,5,1,0,FALSE,1,0,0,0,1,100
7.95,1.11,4.9,4.9,0,1,TRUE,1,0,21.1,1,1,26.3
6.6,1,5,5,0,0,TRUE,0,0,0,1,1,75
6.41,1,5,,0,1,FALSE,0,1,0,1,1,0
5.21,1,5,4,0,0,TRUE,0,0,0,0,1,33.3
1.19,1,5,,1,0,FALSE,0,1,0,0,0,0
2.69,1.13,4.9,4.8,0,0,FALSE,1,0,19.6,1,1,78.4
3.03,1.02,4.9,4.2,0,0,TRUE,1,0,9.1,1,1,45.5
10.22,1,4.5,5,0,0,TRUE,0,1,0,0,0,0
6.61,1,4.6,5,1,0,TRUE,1,0,0,0,1,60
6.89,1.2,5,5,0,0,FALSE,1,0,18.2,0,1,72.7
14.12,1,3,,1,0,TRUE,0,1,0,1,0,100
1.07,1,5,4,1,0,FALSE,0,1,0,0,1,0
4.16,1.06,4.8,4.8,0,0,TRUE,0,1,15.4,1,0,46.2
0.86,1,5,5,0,1,FALSE,0,1,0,0,0,0
7.6,1,5,4,1,0,TRUE,0,0,0,0,1,50
12.42,1,5,5,1,0,FALSE,0,0,0,0,0,100
3.57,1,5,5,0,0,TRUE,0,0,0,0,1,50
3.92,1,5,,0,0,TRUE,0,1,0,1,1,100
5.64,1,3,,1,0,FALSE,0,0,0,0,1,0
1.45,1,5,4.2,1,0,FALSE,1,0,0,0,0,85.7
5.73,1,4,,1,0,FALSE,0,1,0,1,0,100
29.72,1.75,5,,0,0,FALSE,0,1,100,0,0,0
22.54,1,5,,1,0,TRUE,0,0,0,0,1,0
4.41,1,4.8,3.8,1,0,FALSE,1,0,0,0,0,100
27.43,1,5,4.5,1,0,FALSE,1,0,0,0,0,40
2.09,1.17,5,4.4,0,0,FALSE,1,0,27.8,0,1,44.4
12.06,1,5,4,0,0,FALSE,0,1,0,1,0,50
1.67,1,5,5,1,0,FALSE,0,0,0,0,1,0
4.85,1,5,5,1,0,TRUE,1,0,0,0,0,0
1.95,1,4.7,4,0,0,FALSE,0,0,0,0,1,33.3
9.16,1.19,4,,0,0,FALSE,0,1,25,1,0,0
2.47,1.09,4.8,5,0,0,FALSE,1,0,16.2,1,0,62.2
10,1,5,5,0,0,FALSE,0,1,0,1,1,37.5
3.82,1,4.9,4,0,1,TRUE,1,0,0,1,1,78.1
0.26,1,5,,0,0,FALSE,0,0,0,0,0,100
8.99,1,4.4,5,0,0,FALSE,0,0,0,1,1,62.5
4.18,1,4,4,0,0,FALSE,1,0,0,0,0,100
5.58,1.02,4.8,3.7,0,0,TRUE,1,0,10,0,1,50
2.71,1,4.7,4.9,0,0,FALSE,1,0,0,1,1,73.3
1.43,1.29,5,5,0,0,FALSE,1,0,16.7,0,1,0
1.88,1,5,,0,1,TRUE,0,1,0,1,1,100
3.25,1,4.7,4.8,0,0,TRUE,0,0,0,1,1,83.3
4.01,1.06,4.9,4.4,0,0,FALSE,1,0,12.5,0,0,50
2.6,1,3,3,0,0,FALSE,1,0,0,0,0,0
17.57,1,5,5,0,0,TRUE,0,1,0,1,1,100
10.74,1,4.9,5,0,0,FALSE,0,0,0,0,0,78.6
2.91,1,4.5,4.5,0,0,FALSE,0,1,0,0,1,50
1.68,1,5,5,0,0,FALSE,0,0,0,0,1,100
13.04,1,5,,1,0,TRUE,0,0,0,0,1,100
2.19,1.38,5,5,0,0,FALSE,0,0,50,0,1,0
3.11,1.17,4.2,4.8,0,0,TRUE,1,0,15.7,1,1,68.6
30.28,1,5,,0,0,FALSE,0,0,0,0,1,100
1.18,1,5,,1,0,TRUE,0,1,0,1,0,0
2.85,1.02,4.8,4.9,0,0,TRUE,1,0,7.1,1,0,70.2
5.71,1.02,4.7,4.7,0,0,FALSE,1,0,2.3,1,0,79.1
4.01,1,5,4.5,0,0,FALSE,1,0,0,0,1,100
4.75,1.25,4.7,3,1,0,FALSE,0,0,33.3,1,1,66.7
5.27,1,5,4.3,0,0,FALSE,1,0,0,1,0,100
2.92,1,3.7,5,1,0,FALSE,1,0,0,0,1,33.3
1.32,1,5,5,1,0,TRUE,0,0,0,0,0,100
10.9,1.5,5,5,0,1,FALSE,1,0,50,1,1,100
4.92,1.1,4.8,5,0,0,FALSE,1,0,13.6,1,0,59.1
12.97,1,5,5,0,0,TRUE,0,1,0,0,1,100
2.14,1.01,4.6,4.4,1,0,FALSE,1,0,4.2,0,1,100
1.29,1.5,4,5,1,0,FALSE,0,1,100,0,0,100
1.53,1,4.5,5,0,0,TRUE,1,0,0,0,1,75
5.1,1.28,4.8,4.7,1,0,FALSE,0,0,20,1,1,33.3
2.66,1.38,5,5,1,0,FALSE,0,1,50,1,0,50
7.83,1,5,5,1,0,FALSE,1,0,0,0,0,0
13.69,1,4,,0,0,TRUE,0,1,0,0,1,100
5.63,1,5,,1,0,FALSE,0,1,0,1,1,0
2.66,1,5,4,0,0,TRUE,0,0,0,0,1,100
9.88,1,5,4.5,1,0,TRUE,1,0,0,0,1,33.3
3.5,1.14,4.8,4,0,0,TRUE,1,0,28.6,1,1,42.9
1.91,1,5,,0,0,FALSE,0,1,0,1,1,0
2.89,1,4.9,5,0,0,TRUE,1,0,0,1,1,47.2
1.13,1,5,,0,0,FALSE,0,1,0,0,1,0
1.47,1.25,5,5,0,1,TRUE,0,0,16.7,0,1,83.3
14.13,1,5,5,0,1,FALSE,0,0,0,0,0,100
1.98,1.07,4.9,4.9,0,1,TRUE,0,0,10.5,1,0,52.6
1.07,1,5,,0,0,TRUE,0,0,0,0,1,0
3.89,1,5,,1,0,TRUE,0,1,0,0,1,0
10.75,1,5,5,1,0,FALSE,0,0,0,0,0,100
1.08,1,5,5,0,0,FALSE,0,1,0,0,1,100
2.57,1.04,4.9,4.8,1,0,FALSE,0,1,14.3,0,0,42.9
10.55,1,4.8,5,1,0,TRUE,0,0,0,1,1,100
5.1,1.12,5,4.9,0,0,FALSE,0,1,8.1,1,1,81.1
8.43,1,5,5,0,0,FALSE,0,0,0,0,1,0
10.86,1,4.5,5,0,0,TRUE,1,0,0,1,1,0
3.51,1.09,4.5,3.8,0,1,FALSE,0,1,11.8,1,1,64.7
5.89,1,5,4,1,0,FALSE,0,1,0,1,0,0
10.22,1,5,5,0,1,FALSE,1,0,0,1,1,85.7
12.85,1,5,,0,1,FALSE,0,1,0,0,1,100
2.92,1.11,4.7,3.5,0,0,TRUE,0,1,28.6,1,1,28.6
7.93,1,4.8,5,0,1,TRUE,1,0,0,1,1,69.2
5.33,1,5,5,0,0,TRUE,0,0,0,0,0,100
14.69,1,4.5,4.7,0,0,TRUE,0,1,0,0,1,25
1.54,1,5,4,0,0,FALSE,0,1,0,0,0,66.7
0.96,1,5,4.5,1,0,FALSE,1,0,0,0,1,100
3.05,1.15,5,4.6,1,0,TRUE,1,0,10,1,1,50
10.7,1,5,5,0,0,FALSE,0,1,0,0,0,100
4.71,1.78,5,4.7,1,0,TRUE,0,0,64.7,0,0,100
23.63,1,5,5,0,0,FALSE,1,0,0,0,1,100
6.58,2.25,5,,0,0,FALSE,0,0,100,0,0,100
8.01,1.75,5,5,1,0,FALSE,0,0,50,0,1,50
7.08,1,5,,1,0,FALSE,0,1,0,0,1,0
1.62,1,4,4.5,0,0,FALSE,0,0,0,0,1,33.3
16.44,1,5,5,0,0,TRUE,0,0,0,0,0,100
31.71,1,5,5,0,0,TRUE,0,0,0,0,1,100
4.96,1.29,4.8,3.8,1,0,FALSE,1,0,33.3,0,0,83.3
1.77,1.25,4,4,1,0,FALSE,0,0,44.4,1,1,22.2
5.82,1.25,4.3,5,0,0,TRUE,1,0,33.3,0,1,0
2.57,1,4.8,4.7,0,0,FALSE,1,0,0,1,1,80.6
2.15,1.04,5,5,1,0,TRUE,0,0,14.3,1,1,57.1
4.93,1.05,4.6,5,0,0,FALSE,1,0,11.6,0,0,65.2
4.57,1,4.7,4.5,0,0,FALSE,1,0,0,1,1,57.9
1.13,1,5,4,0,0,FALSE,0,1,0,0,0,0
10.86,1,5,,0,0,FALSE,0,0,0,1,1,0
6.44,1,4,,1,0,FALSE,0,1,0,1,1,0
2.74,1,5,5,0,0,FALSE,0,0,0,0,1,0
4.17,1,5,5,0,1,FALSE,1,0,0,1,1,42.9
5.35,1.03,4.8,4.3,0,0,FALSE,0,1,12.5,0,1,100
11.71,1,4.3,5,0,0,FALSE,0,0,0,0,1,75
12.07,1,5,5,1,0,TRUE,1,0,0,0,0,0
2.08,1.5,1,5,0,1,FALSE,0,1,100,0,1,100
2.89,1,5,5,1,0,TRUE,0,0,0,0,1,0
6.34,1.02,5,3.6,0,0,TRUE,0,0,9.1,1,1,72.7
3.1,1.22,4.8,5,0,0,TRUE,1,0,19.6,1,1,63
5.9,1,5,,0,1,FALSE,0,1,0,0,1,100
15.51,1,4.7,5,0,0,TRUE,0,1,0,0,1,90
3.69,1,4.8,4.5,0,0,TRUE,1,0,0,1,1,78.3
2.79,1,5,,1,0,TRUE,0,0,0,0,1,0
5.79,1.01,4.4,3.4,1,0,FALSE,1,0,1.3,1,1,80
2.11,1,4.6,4.8,0,0,FALSE,1,0,0,0,1,25
13.54,1,5,5,1,0,FALSE,0,0,0,0,1,100
4.83,1.23,4.7,4.2,0,0,FALSE,1,0,21.4,1,1,100
2.42,1,5,5,1,0,TRUE,0,1,0,0,1,100
9.31,1,5,5,1,0,FALSE,0,0,0,0,1,100
7.94,1,5,4,1,0,FALSE,0,1,0,0,1,100
1.05,1,4,5,0,0,FALSE,1,0,0,0,1,33.3
3.86,1,4.7,4,0,0,TRUE,0,1,0,1,1,72.7
2.16,1.03,4.6,4.3,1,0,FALSE,1,0,12.5,1,1,87.5
19.37,1,5,5,1,0,FALSE,0,0,0,0,1,100
1.24,1,4.9,5,0,0,TRUE,0,0,0,1,0,54.5
7.91,1,5,,1,0,TRUE,0,0,0,0,1,0
3.21,1.07,5,4.5,0,1,TRUE,1,0,10,1,1,70
6.94,1.01,4.9,4.7,0,0,TRUE,0,0,5.3,1,1,84.2
6.54,1.07,4.8,4.9,1,0,TRUE,0,0,5.7,1,1,67.9
5.82,1.29,5,3.7,1,0,FALSE,1,0,28.6,1,1,14.3
14.65,1,4.7,5,0,1,TRUE,1,0,0,1,0,72.7
3.05,1,5,5,1,0,FALSE,0,1,0,1,0,100
0.96,1,5,,0,0,FALSE,0,1,0,1,1,100
6.22,1,5,5,0,0,TRUE,1,0,0,0,0,100
3.86,1,4.8,4.7,0,1,FALSE,1,0,0,1,1,90
0.77,1,1,3,1,0,FALSE,0,1,0,1,1,100
1.36,1,5,,0,0,FALSE,0,0,0,0,1,0
3.26,1.19,4.8,4.7,1,0,TRUE,1,0,28.6,1,1,80
4.14,1,5,5,0,0,FALSE,0,0,0,0,0,33.3
16.87,1,4.8,4.9,0,1,TRUE,1,0,0,1,1,76.9
32.62,1,5,,1,0,TRUE,0,0,0,0,0,100
2.36,1.07,5,5,0,1,TRUE,1,0,14.3,1,0,85.7
4.3,1,5,,0,0,FALSE,0,1,0,0,1,100
15.4,1,5,,1,0,FALSE,0,0,0,0,0,100
0.28,1,5,5,1,0,FALSE,0,1,0,1,1,50
14.38,1,4,,0,0,TRUE,0,1,0,1,1,100
1.3,1,5,,0,1,FALSE,0,1,0,1,0,100
6.28,1,5,4.7,0,0,FALSE,0,1,0,1,1,25
5.24,1,4,5,0,0,FALSE,0,0,0,0,1,0
35.1,1,5,5,1,0,FALSE,0,1,0,0,1,0
2.88,1.33,4.5,4.3,0,0,FALSE,1,0,44.4,1,1,44.4
2.62,1,5,5,0,0,TRUE,0,0,0,0,1,0
5.88,1.08,5,,1,0,FALSE,0,1,33.3,0,1,33.3
4.6,1,4.9,4.3,0,0,TRUE,1,0,0,1,1,88.9
2.02,1,4.5,2.5,0,0,FALSE,0,0,0,1,1,40
1.15,1.08,4.9,4.5,0,1,TRUE,1,0,17.1,1,1,97.1
1.92,1,5,,0,0,FALSE,0,0,0,0,0,100
2.21,1,4,1,0,0,TRUE,0,0,0,0,1,33.3
2.99,1,5,5,0,0,FALSE,0,0,0,0,1,100
5.93,1,5,5,0,0,FALSE,1,0,0,1,1,46.2
5.88,1,5,4,0,0,TRUE,1,0,0,1,1,66.7
2.68,1.15,4.7,4.8,0,0,FALSE,1,0,16.7,1,1,33.3
9.39,1.14,4.6,4.3,0,0,FALSE,1,0,14.3,1,1,0
2.14,1,5,,0,0,FALSE,0,0,0,0,0,0
10.03,1,5,5,1,0,TRUE,0,1,0,0,1,100
2.83,1.36,4.7,5,1,0,TRUE,1,0,30.3,1,1,45.5
6.01,1,5,5,1,0,FALSE,0,1,0,1,1,0
7.14,1,4.3,5,0,0,TRUE,0,1,0,1,1,50
1.3,1,4,,0,0,FALSE,0,1,0,0,1,100
3.15,1,4.7,5,1,0,TRUE,1,0,0,1,0,75
1.68,1.25,5,5,0,1,FALSE,0,1,25,0,1,0
4.79,1,5,,1,0,FALSE,0,1,0,0,1,100
2.52,1,5,5,0,0,FALSE,0,0,0,0,0,100
6.68,1,5,4.4,0,1,FALSE,1,0,0,1,1,50
1.86,1,5,,0,1,FALSE,0,1,0,1,1,0
2.19,1,5,,0,0,FALSE,0,0,0,0,0,0
2.31,1.11,4.8,4.8,0,0,TRUE,1,0,10.3,1,1,76.5
3.24,1,4.2,4.9,0,0,TRUE,1,0,0,1,1,60
1.46,1,4.3,4.8,0,0,TRUE,0,0,0,1,1,50
12.31,1,4.5,4,0,0,FALSE,0,1,0,1,1,100
5.88,1.25,5,5,1,0,FALSE,0,1,33.3,0,0,33.3
3.13,1,4.5,5,0,0,FALSE,0,1,0,1,1,50
2.04,1,4.9,4.1,0,0,FALSE,1,0,0,1,1,39.6
2.06,1,3,5,0,0,FALSE,0,1,0,1,1,100
9.23,1,5,4,0,0,FALSE,0,1,0,0,0,0
0.9,1,5,4,1,0,FALSE,0,0,0,0,0,100
12.24,1,5,4,0,0,FALSE,0,1,0,0,1,100
29.29,1,5,,0,0,TRUE,0,1,0,0,0,0
3.93,1,5,5,1,0,TRUE,0,1,0,0,0,0
8.12,1,4.5,,0,0,TRUE,1,0,0,0,0,50
3.43,1.01,4.9,4.7,1,0,TRUE,1,0,5.3,1,1,73.7
7.02,1.13,5,4.8,0,0,FALSE,0,0,33.3,1,1,16.7
6.79,1,4.7,4.5,0,0,TRUE,0,0,0,1,0,83.3
8.3,1.03,4.5,4.1,0,0,TRUE,1,0,7.4,1,1,74.1
4.14,1,4.8,4.5,1,0,FALSE,1,0,0,1,0,25
4.98,1.01,4.8,4.5,0,0,FALSE,0,0,4.5,1,1,86.4
1.62,1.25,4.6,4.8,0,1,FALSE,0,1,36.4,1,1,63.6
32.11,1,5,5,0,0,TRUE,0,1,0,0,1,0
1.35,1,5,5,0,1,TRUE,0,0,0,1,0,100
2.24,1,5,5,1,0,FALSE,1,0,0,0,0,0
2.71,1.03,4.8,4.8,0,1,FALSE,0,0,5.6,1,0,94.4
9.58,1,4.5,4.8,1,0,TRUE,0,0,0,0,0,75
4.8,1.11,4.8,5,0,0,TRUE,1,0,9.5,0,0,81
9.81,1,5,5,0,0,TRUE,0,1,0,1,1,100
38.67,1,5,,0,0,FALSE,0,1,0,0,0,0
1.15,1,5,5,0,0,FALSE,0,1,0,0,0,100
6.09,1,4.7,5,0,0,FALSE,0,0,0,0,0,0
3.35,1,5,5,0,1,FALSE,0,0,0,1,1,100
1.14,1,4,5,0,0,FALSE,0,0,0,0,0,100
2.11,1,4.7,3.9,1,0,FALSE,1,0,1.7,0,1,80
0.8,1,5,5,1,0,FALSE,1,0,0,0,1,0
1.71,1.08,4.6,3.9,0,1,TRUE,1,0,16.7,1,1,44.4
4.12,1,5,5,1,0,TRUE,1,0,0,1,1,33.3
9.2,1,4.9,4.2,1,0,TRUE,1,0,0,1,1,70
5.08,1,2,,0,0,TRUE,0,0,0,0,0,0
2.92,2,5,5,1,0,FALSE,1,0,50,0,1,0
12.16,1,5,4,0,0,FALSE,0,0,0,0,0,100
4.07,1.09,4.8,5,0,1,FALSE,0,1,12.5,1,1,37.5
7.55,1.02,4.7,4.3,0,0,FALSE,0,1,10,1,1,60
6.85,1,4.9,4.8,0,1,TRUE,0,1,0,1,1,87.5
5.96,1.16,4.9,4.9,0,0,TRUE,1,0,12.8,1,1,51.3
5.34,1,4.5,5,0,0,FALSE,1,0,0,1,1,87.5
6.27,1,5,3,0,1,TRUE,0,1,0,1,1,100
15.94,1,5,,0,0,FALSE,0,1,0,0,1,100
2.93,1,5,5,0,0,TRUE,1,0,0,0,1,100
2.73,1,5,5,0,1,FALSE,0,0,0,0,1,100
5.11,1,4.3,5,0,0,TRUE,1,0,0,1,0,66.7
6.07,1,5,4.7,0,0,TRUE,0,0,0,1,1,75
4.92,1,5,,1,0,FALSE,0,1,0,0,1,0
4.06,1,4.7,3.7,0,0,TRUE,1,0,0,1,1,37.1
10.13,1,5,4,0,0,FALSE,0,1,0,0,0,100
2.74,1,5,5,1,0,FALSE,0,1,0,0,1,0
4.87,1.03,4.5,4.8,0,0,FALSE,1,0,5.1,1,0,62.7
2.6,1,5,4.8,1,0,TRUE,0,1,0,1,1,60
8.63,1,5,5,1,0,FALSE,0,1,0,0,1,50
7.47,1,4.8,4.4,0,0,FALSE,1,0,0,1,0,100
1.12,1,4.5,5,0,0,FALSE,0,1,0,0,1,100
3.41,1,5,4.8,0,0,TRUE,0,1,0,0,1,50
3.62,1,5,5,0,1,TRUE,1,0,0,0,1,50
14.74,1,5,4,1,0,FALSE,0,0,0,0,1,100
1.99,1.13,5,4.5,1,0,FALSE,1,0,50,0,1,0
1.99,1.11,4.4,4.9,0,0,FALSE,1,0,8.9,1,0,74.1
3.48,1.06,5,4.5,0,1,FALSE,0,0,12.5,1,1,25
4.04,1.13,5,4,0,0,FALSE,0,0,50,0,1,50
2.37,1,5,5,0,1,FALSE,0,0,0,0,0,100
3.41,2.25,5,3,1,0,FALSE,0,0,100,0,1,0
2.43,1,5,,0,1,FALSE,0,0,0,1,1,0
4.74,1.67,4.7,5,1,0,FALSE,0,0,33.3,0,0,0
2.15,1,5,5,0,0,FALSE,0,0,0,0,1,100
10.2,1,5,4.8,1,0,TRUE,1,0,0,0,0,50
5.38,1,4.9,4.3,0,0,TRUE,1,0,0,1,1,52.9
2.69,1.01,4.5,4.5,0,0,TRUE,1,0,2.5,1,1,40
4.36,1,5,4.5,0,1,TRUE,1,0,0,1,1,66.7
4.13,1.54,4.2,4.8,1,0,FALSE,1,0,50,1,1,16.7
1.53,1,5,2,0,0,FALSE,0,0,0,0,1,0
5.11,1,5,5,0,0,FALSE,0,1,0,0,0,100
5.28,1,4.5,5,0,0,FALSE,0,1,0,0,0,50
3.93,1.09,4.8,5,1,0,TRUE,1,0,12.5,1,1,68.8
5.51,1,5,5,1,0,TRUE,0,0,0,1,0,25
13.78,1,5,5,0,0,TRUE,0,1,0,0,1,100
4.24,1,4.5,4.5,1,0,TRUE,1,0,0,0,1,100
4.21,1,,5,1,0,TRUE,0,0,0,0,1,100
5.07,1,5,5,1,0,FALSE,0,1,0,1,1,50
11.86,1.3,5,4.7,0,1,FALSE,1,0,20,1,1,30
20.57,1,5,4,0,0,FALSE,0,0,0,0,0,100
13.58,1,5,5,1,0,FALSE,0,0,0,0,1,0
7.66,1.1,4.2,5,0,1,TRUE,0,0,20,1,1,20
2.34,1,4.5,5,1,0,TRUE,1,0,0,0,1,100
6.99,1,5,4.8,1,0,FALSE,1,0,0,0,1,75
5.41,1,5,5,1,0,FALSE,0,0,0,0,1,100
8.73,2,5,3,1,0,FALSE,0,0,100,0,1,0
4.73,2.25,5,2,1,0,FALSE,0,1,100,0,1,0
2.42,1.09,4.6,4.4,0,0,FALSE,1,0,12.5,0,0,43.8
1.29,1,4.4,5,0,0,FALSE,1,0,0,0,1,100
